hodina;relativní odbìr
1724;0.41974
1725;0.41156
1726;0.36825
1727;0.33558
1728;0.28995
1729;0.66302
1730;0.64865
1731;0.50348
1732;0.39335
1733;0.33691
1734;0.27733
1735;0.28739
1736;0.27679
1737;0.30495
1738;0.29506
1739;0.31678
1740;0.62869
1741;0.58877
1742;0.47725
1743;0.36733
1744;0.32375
1745;0.33132
1746;0.3647
1747;0.41862
1748;0.41581
1749;0.39988
1750;0.35949
1751;0.31864
1752;0.28379
1753;0.67792
1754;0.67841
1755;0.50285
1756;0.39207
1757;0.31614
1758;0.28563
1759;0.28648
1760;0.3028
1761;0.29349
1762;0.30665
1763;0.31412
1764;0.65105
1765;0.55765
1766;0.40076
1767;0.32484
1768;0.29338
1769;0.32615
1770;0.37226
1771;0.41634
1772;0.4263
1773;0.41217
1774;0.37973
1775;0.32282
1776;0.28982
1777;0.68324
1778;0.72031
1779;0.51795
1780;0.40909
1781;0.36117
1782;0.29549
1783;0.30464
1784;0.29876
1785;0.30352
1786;0.32523
1787;0.32936
1788;0.63285
1789;0.56175
1790;0.45794
1791;0.34322
1792;0.28686
1793;0.33085
1794;0.33967
1795;0.3768
1796;0.40838
1797;0.38493
1798;0.34382
1799;0.31834
1800;0.29781
1801;0.65303
1802;0.65082
1803;0.48521
1804;0.39951
1805;0.34316
1806;0.28778
1807;0.29019
1808;0.29337
1809;0.30992
1810;0.29924
1811;0.28834
1812;0.63818
1813;0.51857
1814;0.41758
1815;0.34164
1816;0.2857
1817;0.31046
1818;0.34346
1819;0.41397
1820;0.38719
1821;0.38873
1822;0.35053
1823;0.31039
1824;0.28872
1825;0.26957
1826;0.75734
1827;0.58872
1828;0.43658
1829;0.37196
1830;0.34857
1831;0.27201
1832;0.30875
1833;0.30688
1834;0.28763
1835;0.28435
1836;0.28912
1837;0.43953
1838;0.43284
1839;0.5312
1840;0.40271
1841;0.37087
1842;0.34074
1843;0.36351
1844;0.37441
1845;0.36937
1846;0.32693
1847;0.30433
1848;0.28005
1849;0.27779
1850;0.75713
1851;0.55179
1852;0.42705
1853;0.37938
1854;0.34999
1855;0.28658
1856;0.30973
1857;0.33843
1858;0.35523
1859;0.3756
1860;0.35104
1861;0.46609
1862;0.78134
1863;0.60298
1864;0.47303
1865;0.3304
1866;0.35096
1867;0.41104
1868;0.40332
